CustomerID,Month,MonthlyRevenue,Segment
17386.0,2011-08,928.08,Frequent Low Spender
17386.0,2011-09,155.94000000000003,Frequent Low Spender
17386.0,2011-12,989.0800000000002,Frequent Low Spender
17387.0,2011-11,784.11,Other
17388.0,2011-02,381.6,Other
17388.0,2011-05,381.6,Other
17388.0,2011-07,189.83000000000004,Other
17388.0,2011-09,306.53000000000003,Other
17389.0,2011-01,677.34,High Value
17389.0,2011-02,96.9,High Value
17389.0,2011-03,230.22,High Value
17389.0,2011-04,3019.0,High Value
17389.0,2011-05,956.4600000000003,High Value
17389.0,2011-06,858.8799999999999,High Value
17389.0,2011-07,2007.0000000000002,High Value
17389.0,2011-08,1066.98,High Value
17389.0,2011-09,4682.759999999999,High Value
17389.0,2011-11,12361.36,High Value
17389.0,2011-12,5876.78,High Value
17391.0,2011-06,508.8,Other
17392.0,2010-12,312.41,Other
17392.0,2011-02,145.5,Other
17394.0,2011-05,203.86999999999995,Other
17396.0,2010-12,397.5,High Value
17396.0,2011-07,4404.3,High Value
17396.0,2011-10,2529.0,High Value
17397.0,2011-11,696.4099999999999,Other
17398.0,2011-03,305.68000000000006,Other
17398.0,2011-05,222.77000000000004,Other
17398.0,2011-08,124.93,Other
17400.0,2010-12,424.16999999999996,Frequent Low Spender
17400.0,2011-03,644.5999999999998,Frequent Low Spender
17400.0,2011-05,243.75000000000003,Frequent Low Spender
17400.0,2011-08,817.4399999999995,Frequent Low Spender
17402.0,2010-12,459.96999999999997,Frequent Low Spender
17402.0,2011-01,111.9,Frequent Low Spender
17402.0,2011-04,212.5,Frequent Low Spender
17402.0,2011-06,377.93999999999994,Frequent Low Spender
17402.0,2011-08,570.14,Frequent Low Spender
17402.0,2011-09,115.2,Frequent Low Spender
17402.0,2011-10,186.5,Frequent Low Spender
17402.0,2011-11,312.9,Frequent Low Spender
17402.0,2011-12,286.8,Frequent Low Spender
17403.0,2011-11,281.62000000000006,Other
17404.0,2010-12,3834.3,High Value
17404.0,2011-01,2938.76,High Value
17404.0,2011-03,4522.68,High Value
17404.0,2011-05,2557.88,High Value
17404.0,2011-07,6458.680000000002,High Value
17404.0,2011-08,692.0,High Value
17404.0,2011-09,4114.08,High Value
17404.0,2011-10,5311.960000000001,High Value
17404.0,2011-11,1238.48,High Value
17404.0,2011-12,238.0,High Value
17405.0,2011-07,393.3100000000002,Other
17405.0,2011-09,489.69999999999993,Other
17405.0,2011-12,148.4,Other
17406.0,2010-12,702.1,Other
17406.0,2011-01,1498.3199999999995,Other
17408.0,2011-06,32.65,Other
17409.0,2011-04,260.55,Other
17409.0,2011-06,511.30000000000007,Other
17410.0,2011-05,302.4,Frequent Low Spender
17410.0,2011-09,117.15,Frequent Low Spender
17410.0,2011-10,449.1500000000001,Frequent Low Spender
17410.0,2011-11,346.02,Frequent Low Spender
17411.0,2011-03,285.58,Other
17411.0,2011-09,283.86,Other
17411.0,2011-11,209.5,Other
17412.0,2010-12,447.7600000000001,Frequent Low Spender
17412.0,2011-02,141.36,Frequent Low Spender
17412.0,2011-05,120.69999999999999,Frequent Low Spender
17412.0,2011-10,160.4,Frequent Low Spender
17412.0,2011-11,201.44,Frequent Low Spender
17412.0,2011-12,186.39999999999998,Frequent Low Spender
17414.0,2011-06,598.0,Other
17414.0,2011-10,180.0,Other
17415.0,2011-09,507.8399999999999,Other
17416.0,2011-03,2114.71,High Value
17416.0,2011-05,1333.3000000000002,High Value
17416.0,2011-06,937.74,High Value
17416.0,2011-08,908.74,High Value
17416.0,2011-09,584.3200000000002,High Value
17416.0,2011-11,1014.6100000000002,High Value
17418.0,2011-01,167.39000000000001,Other
17418.0,2011-10,296.07,Other
17419.0,2010-12,374.2699999999999,High Value
17419.0,2011-01,330.20000000000005,High Value
17419.0,2011-02,333.0,High Value
17419.0,2011-03,650.8299999999999,High Value
17419.0,2011-04,357.5,High Value
17419.0,2011-07,614.1999999999999,High Value
17419.0,2011-10,465.54999999999995,High Value
17419.0,2011-11,1101.0200000000004,High Value
17420.0,2010-12,130.85,Other
17420.0,2011-06,260.66,Other
17420.0,2011-10,207.32,Other
17422.0,2011-02,321.25,Frequent Low Spender
17422.0,2011-05,306.82,Frequent Low Spender
17422.0,2011-06,375.03999999999996,Frequent Low Spender
17422.0,2011-07,293.07,Frequent Low Spender
17422.0,2011-09,402.7900000000001,Frequent Low Spender
17422.0,2011-11,280.4,Frequent Low Spender
17423.0,2011-05,449.41999999999996,Other
17423.0,2011-10,248.99000000000007,Other
17425.0,2011-10,688.9699999999995,Other
17425.0,2011-11,70.2,Other
17426.0,2011-03,1193.8799999999999,High Value
17426.0,2011-06,2085.349999999999,High Value
17426.0,2011-09,1001.3600000000004,High Value
17426.0,2011-12,756.6699999999998,High Value
17427.0,2011-09,100.8,Other
17428.0,2010-12,893.95,High Value
17428.0,2011-01,993.8400000000001,High Value
17428.0,2011-02,1222.3300000000002,High Value
17428.0,2011-03,955.22,High Value
17428.0,2011-04,1111.8200000000002,High Value
17428.0,2011-05,2111.66,High Value
17428.0,2011-06,1321.8200000000004,High Value
17428.0,2011-07,345.65,High Value
17428.0,2011-08,1704.8000000000002,High Value
17428.0,2011-09,4090.28,High Value
17428.0,2011-10,1172.9,High Value
17428.0,2011-11,916.98,High Value
17428.0,2011-12,415.6,High Value
17429.0,2011-05,186.85999999999999,Other
17429.0,2011-06,189.27999999999997,Other
17429.0,2011-08,148.78000000000003,Other
17430.0,2010-12,112.6,Other
17430.0,2011-11,153.16,Other
17431.0,2011-01,403.30000000000007,Other
17432.0,2011-11,365.76000000000005,Other
17433.0,2011-09,303.16,Other
17434.0,2011-09,499.56,Frequent Low Spender
17434.0,2011-10,327.93,Frequent Low Spender
17434.0,2011-11,1224.9900000000005,Frequent Low Spender
17434.0,2011-12,321.3400000000001,Frequent Low Spender
17436.0,2011-04,122.39999999999999,Other
17436.0,2011-12,93.89999999999999,Other
17438.0,2011-03,388.45000000000005,Other
17440.0,2011-04,124.61999999999999,Other
17440.0,2011-07,61.8,Other
17442.0,2011-02,440.83000000000004,Frequent Low Spender
17442.0,2011-05,374.0,Frequent Low Spender
17442.0,2011-06,254.18,Frequent Low Spender
17442.0,2011-08,521.4399999999999,Frequent Low Spender
17442.0,2011-09,331.24,Frequent Low Spender
17442.0,2011-11,326.87,Frequent Low Spender
17443.0,2011-05,534.24,Other
17444.0,2011-06,1171.4600000000003,Other
17444.0,2011-07,1768.58,Other
17446.0,2011-02,68.1,Other
17446.0,2011-06,52.800000000000004,Other
17447.0,2011-09,372.47999999999996,Other
17447.0,2011-10,169.04999999999998,Other
17449.0,2010-12,684.2600000000001,Frequent Low Spender
17449.0,2011-03,338.3400000000001,Frequent Low Spender
17449.0,2011-04,300.0899999999999,Frequent Low Spender
17449.0,2011-09,174.86,Frequent Low Spender
17449.0,2011-10,597.6199999999999,Frequent Low Spender
17449.0,2011-12,425.6899999999998,Frequent Low Spender
17450.0,2010-12,2028.84,High Value
17450.0,2011-01,18620.199999999993,High Value
17450.0,2011-03,13500.5,High Value
17450.0,2011-04,3585.0400000000004,High Value
17450.0,2011-05,18025.68,High Value
17450.0,2011-06,5405.48,High Value
17450.0,2011-07,8485.140000000001,High Value
17450.0,2011-08,16119.460000000001,High Value
17450.0,2011-09,75412.64,High Value
17450.0,2011-10,3935.9600000000005,High Value
17450.0,2011-11,27869.449999999997,High Value
17450.0,2011-12,1562.4,High Value
17451.0,2011-08,346.00999999999993,Frequent Low Spender
17451.0,2011-09,214.97,Frequent Low Spender
17451.0,2011-10,489.27000000000004,Frequent Low Spender
17451.0,2011-11,376.96999999999986,Frequent Low Spender
17451.0,2011-12,294.18,Frequent Low Spender
17453.0,2011-10,341.99999999999994,Other
17453.0,2011-11,144.72000000000003,Other
17454.0,2010-12,165.85,Other
17454.0,2011-02,132.25,Other
17454.0,2011-04,115.42999999999999,Other
17454.0,2011-05,104.0,Other
17455.0,2011-05,131.7,Other
17456.0,2010-12,249.85999999999999,Other
17457.0,2011-01,385.79999999999995,Frequent Low Spender
17457.0,2011-02,331.26,Frequent Low Spender
17457.0,2011-04,313.38,Frequent Low Spender
17457.0,2011-05,367.2,Frequent Low Spender
17457.0,2011-08,340.06,Frequent Low Spender
17458.0,2011-11,316.49999999999994,Other
17459.0,2011-10,657.3,Other
17460.0,2010-12,70.30000000000001,Frequent Low Spender
17460.0,2011-01,133.5,Frequent Low Spender
17460.0,2011-03,138.88,Frequent Low Spender
17460.0,2011-04,119.9,Frequent Low Spender
17460.0,2011-09,159.85000000000002,Frequent Low Spender
17461.0,2011-11,757.4599999999996,Other
17462.0,2011-02,463.41,Other
17462.0,2011-10,212.28000000000003,Other
17463.0,2011-01,709.51,Frequent Low Spender
17463.0,2011-04,234.25,Frequent Low Spender
17463.0,2011-06,301.88000000000005,Frequent Low Spender
17463.0,2011-10,452.4599999999998,Frequent Low Spender
17463.0,2011-11,198.31000000000003,Frequent Low Spender
17464.0,2011-07,289.96000000000004,Other
17466.0,2011-09,460.4100000000001,Other
17466.0,2011-11,302.86999999999995,Other
17468.0,2011-11,137.0,Other
17469.0,2011-05,305.36000000000007,Frequent Low Spender
17469.0,2011-07,440.71000000000004,Frequent Low Spender
17469.0,2011-08,304.20000000000005,Frequent Low Spender
17469.0,2011-09,441.8,Frequent Low Spender
17469.0,2011-11,378.90000000000003,Frequent Low Spender
17470.0,2010-12,178.40000000000003,Frequent Low Spender
17470.0,2011-04,304.13,Frequent Low Spender
17470.0,2011-05,140.57999999999998,Frequent Low Spender
17470.0,2011-08,193.35999999999999,Frequent Low Spender
17470.0,2011-10,308.59999999999997,Frequent Low Spender
17472.0,2011-02,451.01999999999987,Other
17472.0,2011-06,259.27,Other
17475.0,2011-09,194.36999999999995,Other
17480.0,2011-09,511.82,Other
17481.0,2011-09,260.63,Other
17481.0,2011-11,822.5600000000003,Other
17481.0,2011-12,172.4,Other
17483.0,2011-06,155.10000000000002,Other
17483.0,2011-07,119.64000000000001,Other
17483.0,2011-10,139.3,Other
17486.0,2011-03,396.87000000000006,Other
17489.0,2011-05,208.56000000000003,Other
17489.0,2011-10,168.08,Other
17490.0,2011-06,305.2,Frequent Low Spender
17490.0,2011-09,709.3,Frequent Low Spender
17490.0,2011-10,306.72,Frequent Low Spender
17490.0,2011-12,771.0999999999999,Frequent Low Spender
17491.0,2010-12,327.4000000000001,Frequent Low Spender
17491.0,2011-01,305.52000000000004,Frequent Low Spender
17491.0,2011-03,556.9399999999999,Frequent Low Spender
17491.0,2011-06,135.0,Frequent Low Spender
17491.0,2011-07,335.45000000000005,Frequent Low Spender
17491.0,2011-09,763.31,Frequent Low Spender
17491.0,2011-11,692.3499999999999,Frequent Low Spender
17491.0,2011-12,442.9000000000001,Frequent Low Spender
17492.0,2011-04,374.57,Other
17495.0,2011-11,342.59000000000003,Other
17495.0,2011-12,154.97,Other
17496.0,2010-12,271.04999999999995,Other
17498.0,2011-09,272.21999999999997,Other
17499.0,2011-02,622.88,Other
17500.0,2011-11,1138.0,Other
17501.0,2011-05,288.59999999999997,Other
17502.0,2011-11,689.0999999999999,Other
17503.0,2011-11,340.43,Other
17503.0,2011-12,218.53000000000006,Other
17504.0,2011-01,441.15000000000003,Frequent Low Spender
17504.0,2011-02,346.28000000000003,Frequent Low Spender
17504.0,2011-03,859.0100000000003,Frequent Low Spender
17504.0,2011-05,1350.59,Frequent Low Spender
17505.0,2011-05,486.98999999999995,Other
17505.0,2011-07,658.8500000000001,Other
17506.0,2011-09,302.2,Other
17507.0,2011-02,340.5599999999999,Other
17507.0,2011-03,265.02,Other
17508.0,2011-03,387.31,Other
17509.0,2011-10,6115.140000000001,High Value
17510.0,2011-11,308.48,Other
17511.0,2010-12,6711.079999999996,High Value
17511.0,2011-01,3862.1399999999994,High Value
17511.0,2011-02,7783.639999999999,High Value
17511.0,2011-03,7238.58,High Value
17511.0,2011-04,2941.8000000000006,High Value
17511.0,2011-05,7213.160000000002,High Value
17511.0,2011-06,4415.4400000000005,High Value
17511.0,2011-07,7590.0099999999975,High Value
17511.0,2011-08,8419.619999999999,High Value
17511.0,2011-09,8229.92,High Value
17511.0,2011-10,5755.450000000001,High Value
17511.0,2011-11,13522.220000000005,High Value
17511.0,2011-12,7379.32,High Value
17512.0,2011-02,651.2099999999999,Frequent Low Spender
17512.0,2011-03,441.81,Frequent Low Spender
17512.0,2011-05,209.39999999999998,Frequent Low Spender
17512.0,2011-07,238.89999999999998,Frequent Low Spender
17512.0,2011-08,350.5799999999999,Frequent Low Spender
17512.0,2011-10,581.41,Frequent Low Spender
17512.0,2011-11,451.67999999999995,Frequent Low Spender
17513.0,2011-09,513.2,Other
17514.0,2011-08,208.65,Other
17515.0,2011-01,231.48,Other
17515.0,2011-03,200.7,Other
17515.0,2011-05,139.19000000000003,Other
17515.0,2011-11,67.64999999999999,Other
17516.0,2011-02,327.8300000000001,Frequent Low Spender
17516.0,2011-05,127.38,Frequent Low Spender
17516.0,2011-08,153.64,Frequent Low Spender
17516.0,2011-11,159.23000000000002,Frequent Low Spender
17517.0,2011-02,153.94,Other
17519.0,2010-12,335.29999999999995,Frequent Low Spender
17519.0,2011-03,313.44999999999993,Frequent Low Spender
17519.0,2011-05,306.85,Frequent Low Spender
17519.0,2011-06,200.5,Frequent Low Spender
17519.0,2011-07,331.9,Frequent Low Spender
17519.0,2011-11,356.02,Frequent Low Spender
17520.0,2011-10,546.8100000000001,Other
17521.0,2011-05,159.55999999999997,Other
17521.0,2011-10,338.18999999999994,Other
17521.0,2011-11,225.46000000000004,Other
17522.0,2011-05,248.42,Frequent Low Spender
17522.0,2011-06,539.12,Frequent Low Spender
17522.0,2011-07,124.71,Frequent Low Spender
17522.0,2011-12,158.46,Frequent Low Spender
17523.0,2011-11,652.7400000000001,Other
17524.0,2010-12,145.0,Other
17525.0,2010-12,422.70000000000005,Other
17526.0,2010-12,238.6,Other
17526.0,2011-02,634.2,Other
17526.0,2011-12,323.1,Other
17527.0,2011-05,292.10999999999996,Other
17527.0,2011-08,314.51,Other
17527.0,2011-09,181.6,Other
17527.0,2011-10,151.15,Other
17528.0,2011-09,1107.0799999999997,Frequent Low Spender
17528.0,2011-10,1404.6599999999994,Frequent Low Spender
17528.0,2011-11,916.2600000000003,Frequent Low Spender
17528.0,2011-12,200.5,Frequent Low Spender
17530.0,2010-12,300.6399999999999,Frequent Low Spender
17530.0,2011-02,344.6899999999998,Frequent Low Spender
17530.0,2011-04,475.63999999999976,Frequent Low Spender
17530.0,2011-05,246.89,Frequent Low Spender
17530.0,2011-09,395.5499999999999,Frequent Low Spender
17530.0,2011-10,227.07999999999998,Frequent Low Spender
17530.0,2011-11,178.7,Frequent Low Spender
17530.0,2011-12,215.80999999999995,Frequent Low Spender
17531.0,2011-06,296.70000000000005,Other
17534.0,2011-10,223.36,Other
17535.0,2011-03,164.39999999999998,Other
17536.0,2011-06,76.5,Other
17537.0,2011-02,630.7000000000004,Other
17537.0,2011-11,266.92,Other
17538.0,2011-11,98.42000000000002,Other
17540.0,2011-01,268.79999999999995,Other
17540.0,2011-11,310.1,Other
17542.0,2011-03,170.75,Other
17545.0,2011-10,645.9599999999999,Other
17548.0,2011-04,103.3,Other
17549.0,2011-10,28.2,Other
17549.0,2011-11,120.66,Other
17550.0,2011-04,156.22,Other
17550.0,2011-05,110.93999999999997,Other
17551.0,2010-12,306.84,Other
17552.0,2010-12,298.52,Other
17552.0,2011-09,615.3900000000001,Other
17552.0,2011-10,16.5,Other
17553.0,2011-08,1487.6,Other
17554.0,2011-07,772.43,Frequent Low Spender
17554.0,2011-08,477.46,Frequent Low Spender
17554.0,2011-10,210.14000000000001,Frequent Low Spender
17554.0,2011-11,254.11999999999998,Frequent Low Spender
17554.0,2011-12,238.3,Frequent Low Spender
17555.0,2011-01,195.44999999999996,Other
17555.0,2011-11,287.81,Other
17556.0,2011-05,157.9,Other
17557.0,2011-09,288.35999999999996,Other
17557.0,2011-10,150.8,Other
17557.0,2011-11,102.30000000000001,Other
17560.0,2011-02,162.1,Frequent Low Spender
17560.0,2011-05,323.95,Frequent Low Spender
17560.0,2011-07,219.78,Frequent Low Spender
17560.0,2011-09,149.12,Frequent Low Spender
17561.0,2011-11,167.61999999999998,Other
17562.0,2011-06,300.1,Frequent Low Spender
17562.0,2011-07,109.0,Frequent Low Spender
17562.0,2011-08,252.0,Frequent Low Spender
17562.0,2011-09,191.78000000000003,Frequent Low Spender
17562.0,2011-10,103.8,Frequent Low Spender
17562.0,2011-11,165.7,Frequent Low Spender
17564.0,2011-09,119.11999999999999,Other
17564.0,2011-10,124.34000000000003,Other
17564.0,2011-11,210.55,Other
17566.0,2011-11,414.26,Other
17566.0,2011-12,486.9499999999998,Other
17567.0,2010-12,517.9499999999999,High Value
17567.0,2011-02,424.85,High Value
17567.0,2011-03,535.38,High Value
17567.0,2011-04,395.79,High Value
17567.0,2011-07,461.08,High Value
17567.0,2011-09,590.4,High Value
17567.0,2011-10,988.0300000000002,High Value
17567.0,2011-12,417.9999999999999,High Value
17569.0,2011-01,344.13999999999993,Other
17571.0,2011-02,284.34999999999997,Other
17571.0,2011-03,75.6,Other
17571.0,2011-07,201.25000000000003,Other
17571.0,2011-10,937.3100000000004,Other
17572.0,2010-12,70.80000000000001,Other
17572.0,2011-04,81.4,Other
17572.0,2011-09,74.55,Other
17573.0,2011-09,182.21,Other
17573.0,2011-11,198.38999999999996,Other
17574.0,2011-04,185.64999999999998,Other
17576.0,2010-12,297.0,Frequent Low Spender
17576.0,2011-01,143.82,Frequent Low Spender
17576.0,2011-02,147.20000000000002,Frequent Low Spender
17576.0,2011-03,349.08999999999986,Frequent Low Spender
17576.0,2011-04,355.77000000000004,Frequent Low Spender
17576.0,2011-05,147.15000000000003,Frequent Low Spender
17576.0,2011-06,294.86,Frequent Low Spender
17576.0,2011-07,263.38,Frequent Low Spender
17576.0,2011-08,183.13,Frequent Low Spender
17576.0,2011-09,596.7499999999998,Frequent Low Spender
17576.0,2011-10,317.0,Frequent Low Spender
17576.0,2011-11,132.53000000000003,Frequent Low Spender
17576.0,2011-12,395.00000000000006,Frequent Low Spender
17578.0,2011-05,143.45999999999998,Other
17579.0,2011-06,164.41,Other
17579.0,2011-07,106.45000000000002,Other
17579.0,2011-12,178.04,Other
17580.0,2010-12,46.85,Other
17580.0,2011-01,121.17000000000003,Other
17580.0,2011-04,47.7,Other
17581.0,2010-12,786.7799999999999,High Value
17581.0,2011-01,448.94999999999993,High Value
17581.0,2011-03,829.25,High Value
17581.0,2011-05,1354.58,High Value
17581.0,2011-06,1323.93,High Value
17581.0,2011-07,361.34,High Value
17581.0,2011-08,1417.4599999999998,High Value
17581.0,2011-09,1855.7799999999997,High Value
17581.0,2011-11,1682.2900000000004,High Value
17581.0,2011-12,984.6800000000001,High Value
17582.0,2011-04,175.27,Other
17584.0,2011-08,749.4499999999999,Other
17584.0,2011-12,492.8499999999999,Other
17585.0,2011-01,417.81000000000006,Other
17585.0,2011-03,103.72000000000001,Other
17585.0,2011-06,291.98999999999995,Other
17585.0,2011-08,319.55,Other
17588.0,2011-04,397.20000000000005,Other
17588.0,2011-06,305.04,Other
17588.0,2011-08,537.96,Other
17589.0,2011-04,590.7699999999999,Other
17589.0,2011-06,620.6500000000001,Other
17589.0,2011-07,631.6500000000001,Other
17589.0,2011-10,561.1000000000001,Other
17590.0,2011-10,349.37999999999994,Other
17590.0,2011-11,808.9099999999996,Other
17590.0,2011-12,320.93,Other
17591.0,2010-12,406.59999999999997,Frequent Low Spender
17591.0,2011-01,309.42999999999995,Frequent Low Spender
17591.0,2011-02,151.67999999999998,Frequent Low Spender
17591.0,2011-03,326.04,Frequent Low Spender
17591.0,2011-05,455.82000000000005,Frequent Low Spender
17591.0,2011-08,213.60000000000002,Frequent Low Spender
17591.0,2011-09,362.8,Frequent Low Spender
17593.0,2010-12,662.8999999999999,High Value
17593.0,2011-06,852.8399999999997,High Value
17593.0,2011-07,747.7800000000002,High Value
17593.0,2011-09,985.6200000000001,High Value
17593.0,2011-12,678.1999999999999,High Value
17594.0,2011-03,315.0,Other
17594.0,2011-09,678.1800000000001,Other
17595.0,2011-11,388.7900000000001,Other
17596.0,2010-12,392.61999999999983,Frequent Low Spender
17596.0,2011-04,354.28999999999996,Frequent Low Spender
17596.0,2011-06,541.9499999999999,Frequent Low Spender
17596.0,2011-07,449.86999999999995,Frequent Low Spender
17596.0,2011-10,794.0300000000009,Frequent Low Spender
17596.0,2011-11,295.16999999999996,Frequent Low Spender
17597.0,2011-05,2044.3700000000003,Other
17600.0,2011-11,161.67000000000002,Other
17601.0,2011-04,116.01,Other
17602.0,2011-01,767.05,High Value
17602.0,2011-08,142.5,High Value
17602.0,2011-09,1244.4399999999998,High Value
17602.0,2011-10,1090.9299999999996,High Value
17602.0,2011-11,769.3599999999997,High Value
17602.0,2011-12,1088.6899999999998,High Value
17603.0,2011-09,394.72,Other
17604.0,2011-01,136.24,Other
17604.0,2011-05,173.12,Other
17608.0,2011-11,193.42000000000007,Other
17609.0,2011-01,430.03999999999974,Frequent Low Spender
17609.0,2011-02,107.65,Frequent Low Spender
17609.0,2011-09,213.35,Frequent Low Spender
17609.0,2011-10,361.17999999999995,Frequent Low Spender
17611.0,2010-12,244.1899999999999,High Value
17611.0,2011-01,818.8800000000003,High Value
17611.0,2011-03,371.36999999999995,High Value
17611.0,2011-04,282.4,High Value
17611.0,2011-05,305.0999999999998,High Value
17611.0,2011-06,114.88000000000001,High Value
17611.0,2011-07,285.8300000000001,High Value
17611.0,2011-08,301.6,High Value
17611.0,2011-09,292.47,High Value
17611.0,2011-10,118.9,High Value
17611.0,2011-11,542.5500000000001,High Value
17611.0,2011-12,306.05000000000007,High Value
17612.0,2011-02,305.46000000000004,Frequent Low Spender
17612.0,2011-05,360.28999999999996,Frequent Low Spender
17612.0,2011-07,366.31,Frequent Low Spender
17612.0,2011-08,306.81,Frequent Low Spender
17612.0,2011-09,344.07,Frequent Low Spender
17612.0,2011-10,365.5100000000001,Frequent Low Spender
17613.0,2011-02,897.5099999999999,High Value
17613.0,2011-03,493.10999999999996,High Value
17613.0,2011-04,666.1499999999999,High Value
17613.0,2011-05,470.2399999999999,High Value
17613.0,2011-06,308.35,High Value
17613.0,2011-08,155.92999999999998,High Value
17613.0,2011-09,789.8399999999999,High Value
17613.0,2011-10,481.12000000000006,High Value
17613.0,2011-11,296.90000000000003,High Value
17614.0,2011-10,390.0699999999999,Other
17615.0,2011-05,272.3,Other
17615.0,2011-08,57.3,Other
17616.0,2010-12,326.4,Other
17616.0,2011-03,81.6,Other
17616.0,2011-06,163.2,Other
17618.0,2010-12,320.28000000000003,Other
17618.0,2011-04,346.49999999999994,Other
17618.0,2011-12,304.8,Other
17619.0,2011-01,218.52000000000004,Other
17620.0,2011-10,81.44,Other
17621.0,2010-12,239.39999999999998,Other
17621.0,2011-01,662.38,Other
17621.0,2011-11,478.12000000000006,Other
17623.0,2011-11,527.05,Other
17624.0,2011-05,400.29999999999995,Other
17624.0,2011-11,443.18000000000006,Other
17625.0,2011-03,549.68,Other
17625.0,2011-07,685.0999999999998,Other
17625.0,2011-10,384.42000000000013,Other
17625.0,2011-11,427.79999999999995,Other
17628.0,2011-09,75.75000000000001,Other
17629.0,2010-12,238.64999999999998,Frequent Low Spender
17629.0,2011-04,266.36,Frequent Low Spender
17629.0,2011-05,101.17999999999998,Frequent Low Spender
17629.0,2011-06,108.94,Frequent Low Spender
17629.0,2011-08,83.25,Frequent Low Spender
17629.0,2011-10,593.79,Frequent Low Spender
17629.0,2011-11,82.5,Frequent Low Spender
17629.0,2011-12,339.45,Frequent Low Spender
17630.0,2011-04,335.4999999999999,Other
17630.0,2011-06,168.10000000000002,Other
17631.0,2011-04,302.55,Other
17631.0,2011-07,113.95,Other
17631.0,2011-12,111.83000000000001,Other
17633.0,2011-08,648.6099999999999,Other
17633.0,2011-09,355.89,Other
17633.0,2011-11,320.34000000000003,Other
17634.0,2011-01,785.6500000000005,Frequent Low Spender
17634.0,2011-03,455.03999999999985,Frequent Low Spender
17634.0,2011-04,164.74999999999997,Frequent Low Spender
17634.0,2011-05,409.2299999999999,Frequent Low Spender
17634.0,2011-08,105.99000000000002,Frequent Low Spender
17634.0,2011-09,159.79000000000002,Frequent Low Spender
17634.0,2011-10,147.85999999999999,Frequent Low Spender
17634.0,2011-11,133.66000000000003,Frequent Low Spender
17636.0,2011-11,285.56,Other
17637.0,2011-08,338.9499999999999,Other
17637.0,2011-11,208.10999999999999,Other
17639.0,2011-03,108.5,Other
17640.0,2011-09,621.6600000000001,Other
17642.0,2011-06,395.30000000000007,Other
17642.0,2011-08,316.99,Other
17643.0,2010-12,101.55000000000001,Other
17644.0,2011-03,442.47,Frequent Low Spender
17644.0,2011-05,479.3,Frequent Low Spender
17644.0,2011-06,32.55,Frequent Low Spender
17644.0,2011-07,356.45000000000005,Frequent Low Spender
17644.0,2011-08,314.86,Frequent Low Spender
17644.0,2011-09,507.04,Frequent Low Spender
17644.0,2011-11,430.21,Frequent Low Spender
17644.0,2011-12,332.76000000000016,Frequent Low Spender
17646.0,2010-12,251.00000000000003,Other
17646.0,2011-03,345.85,Other
17646.0,2011-05,411.54,Other
17647.0,2011-10,133.06,Other
17648.0,2011-04,583.87,Other
17648.0,2011-05,523.52,Other
17648.0,2011-10,690.11,Other
17649.0,2011-07,868.49,Other
17650.0,2011-11,166.07999999999998,Other
17651.0,2011-06,704.9999999999999,High Value
17651.0,2011-07,443.0100000000001,High Value
17651.0,2011-09,652.8499999999998,High Value
17651.0,2011-10,1548.9100000000003,High Value
17651.0,2011-11,595.23,High Value
17652.0,2011-03,222.3,High Value
17652.0,2011-04,409.94000000000005,High Value
17652.0,2011-06,1717.1900000000005,High Value
17652.0,2011-07,364.13999999999993,High Value
17652.0,2011-09,488.4500000000001,High Value
17652.0,2011-10,1216.26,High Value
17652.0,2011-11,449.44000000000005,High Value
17653.0,2011-08,163.24,Other
17653.0,2011-09,180.09999999999997,Other
17653.0,2011-11,864.2200000000001,Other
17654.0,2011-03,117.54999999999998,Other
17655.0,2010-12,676.1,Frequent Low Spender
17655.0,2011-02,620.5999999999999,Frequent Low Spender
17655.0,2011-05,306.0,Frequent Low Spender
17655.0,2011-08,300.63000000000005,Frequent Low Spender
17655.0,2011-10,287.87000000000006,Frequent Low Spender
17655.0,2011-11,447.74000000000007,Frequent Low Spender
17656.0,2011-08,927.6500000000001,Frequent Low Spender
17656.0,2011-09,747.0399999999998,Frequent Low Spender
17658.0,2011-05,317.59999999999997,Other
17658.0,2011-11,277.82,Other
17659.0,2010-12,359.95,Frequent Low Spender
17659.0,2011-02,114.99999999999999,Frequent Low Spender
17659.0,2011-05,595.2900000000001,Frequent Low Spender
17659.0,2011-06,72.63,Frequent Low Spender
17659.0,2011-08,510.15999999999997,Frequent Low Spender
17659.0,2011-10,308.86,Frequent Low Spender
17659.0,2011-11,1037.57,Frequent Low Spender
17660.0,2011-07,196.0,Other
17663.0,2011-02,371.39000000000004,Frequent Low Spender
17663.0,2011-04,188.87000000000003,Frequent Low Spender
17663.0,2011-05,230.55,Frequent Low Spender
17663.0,2011-07,225.71999999999997,Frequent Low Spender
17663.0,2011-09,271.28,Frequent Low Spender
17663.0,2011-11,515.1,Frequent Low Spender
17664.0,2011-05,326.19000000000005,Other
17664.0,2011-11,278.45,Other
17666.0,2011-10,409.0799999999999,Other
17666.0,2011-12,319.08000000000004,Other
17667.0,2011-02,928.05,Frequent Low Spender
17667.0,2011-05,428.62000000000006,Frequent Low Spender
17667.0,2011-07,394.34000000000003,Frequent Low Spender
17667.0,2011-10,304.50000000000006,Frequent Low Spender
17668.0,2011-11,161.84999999999997,Other
17668.0,2011-12,185.9,Other
